id,posted_time,updated_time,age,updated_age,app_type,owner_id,owner_type,owner_influence,number_of_likes,number_of_comments,reactivity,is_mentions_me,is_mentions_connections,is_commented_by_me,is_commented_by_connections,is_liked_by_me,is_liked_by_connections,poster_id,poster_gender,poster_is_employee,poster_is_lead,poster_is_in_connections,poster_focus,poster_order,poster_influence,participant1_id,participant1_action,participant1_gender,participant1_is_employee,participant1_is_lead,participant1_is_in_connections,participant1_focus,participant1_order,participant1_influence,participant2_id,participant2_action,participant2_gender,participant2_is_employee,participant2_is_lead,participant2_is_in_connections,participant2_focus,participant2_order,participant2_influence,participant3_id,participant3_action,participant3_gender,participant3_is_employee,participant3_is_lead,participant3_is_in_connections,participant3_focus,participant3_order,participant3_influence,participant4_id,participant4_action,participant4_gender,participant4_is_employee,participant4_is_lead,participant4_is_in_connections,participant4_focus,participant4_order,participant4_influence,participant5_id,participant5_action,participant5_gender,participant5_is_employee,participant5_is_lead,participant5_is_in_connections,participant5_focus,participant5_order,participant5_influence,rank
222676,1.54651E+12,1.54651E+12,30693799528,30693799528,forum,111913,space,0.99977,1,4,0,0,0,0,1,0,1,12,male,1,0,1,sales,6,0.99473,13659,commented,male,0,0,0,other,5,0.99756,120728,commented,male,0,0,0,marketing,4,0.98791,126225,commented,female,1,0,0,other,3,0.99737,12,commented,male,1,0,1,sales,2,0.99473,115077,liked,male,1,0,1,marketing,1,0.99809,0.87132
239794,1.55437E+12,1.55437E+12,22838367178,22838367178,forum,111913,space,0.99977,3,3,0.183346319,0,0,0,1,0,1,123799,female,0,0,0,marketing,6,0.99471,126225,commented,female,1,0,0,other,5,0.99737,62,commented,male,1,0,1,marketing,4,0.99586,123799,commented,female,0,0,0,marketing,3,0.99471,115077,liked,male,1,0,1,marketing,2,0.99809,22636,viewed,male,0,0,1,other,1,0.23077,0.86627
241114,1.55499E+12,1.55499E+12,22214434230,22214434230,other,57727,space,0.99973,5,0,1,0,0,0,0,0,1,17,female,1,0,1,marketing,6,0.99896,20,liked,female,1,0,1,marketing,5,0.99709,11,liked,male,1,0,1,marketing,4,0.99866,10,liked,male,1,0,1,marketing,3,0.99902,123799,liked,female,0,0,0,marketing,2,0.99471,67,liked,female,0,0,1,marketing,1,0.99806,0.84826
241111,1.55499E+12,1.55499E+12,22214899391,22214899391,other,71304,space,0.99923,13,2,1,0,0,0,1,0,1,107711,female,0,0,0,marketing,6,0.99332,57,commented,male,0,0,1,marketing,5,0.98969,107711,commented,female,0,0,0,marketing,4,0.99332,20,liked,female,1,0,1,marketing,3,0.99709,106529,liked,male,0,0,1,other,2,0.9945,120732,liked,female,1,0,1,engineering,1,0.99613,0.86049
241152,1.555E+12,1.555E+12,22208691664,22208691664,other,4882,space,0.91736,1,0,0,0,0,0,0,0,1,121,male,1,0,1,marketing,6,0.99919,66,liked,male,1,0,1,other,5,0.99693,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.68721
240803,1.55489E+12,1.55489E+12,22311486083,22311486083,other,57727,space,0.99973,9,3,0.51,0,1,0,1,0,1,117235,male,1,0,1,marketing,6,0.99904,146,commented,male,1,0,1,marketing,5,0.99899,5,commented,male,1,0,1,marketing,4,0.99962,117235,commented,male,1,0,1,marketing,3,0.99904,10,liked,male,1,0,1,marketing,2,0.99902,107711,liked,female,0,0,0,marketing,1,0.99332,0.86651
241176,1.555E+12,1.555E+12,22205648374,22205648374,other,117084,space,0.1,5,0,0,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,124417,liked,male,0,0,1,marketing,5,0.99583,110401,liked,male,1,0,1,marketing,4,0.99788,115077,liked,male,1,0,1,marketing,3,0.99809,224,liked,male,0,0,0,marketing,2,0.99337,67,liked,female,0,0,1,marketing,1,0.99806,0.83277
241194,1.555E+12,1.555E+12,22201678569,22201678569,wiki,57727,space,0.99973,0,0,0,0,0,0,0,0,0,17,female,1,0,1,marketing,6,0.99896,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61523
241128,1.55499E+12,1.55499E+12,22211670690,22211670690,other,114193,space,0.95633,18,4,0.310841819,0,0,0,1,1,1,109375,male,1,0,1,marketing,6,0.99715,5,commented,male,1,0,1,marketing,5,0.99962,7,commented,male,1,0,1,marketing,4,0.99886,108025,commented,male,1,0,0,marketing,3,0.99891,4,commented,male,1,0,1,marketing,2,0.99867,123797,liked,female,1,0,1,other,1,0.99586,0.87512
241062,1.55498E+12,1.55498E+12,22226430417,22226430417,other,71304,space,0.99923,19,14,1,0,0,0,1,0,1,120732,female,1,0,1,engineering,6,0.99613,120732,commented,female,1,0,1,engineering,5,0.99613,20,commented,female,1,0,1,marketing,4,0.99709,57,commented,male,0,0,1,marketing,3,0.98969,115763,commented,male,1,0,1,marketing,2,0.98501,8,commented,male,0,0,1,marketing,1,0.99034,0.87584
241068,1.55498E+12,1.55498E+12,22225902633,22225902633,other,114193,space,0.95633,10,7,0,0,0,0,1,0,1,146,male,1,0,1,marketing,6,0.99899,5,commented,male,1,0,1,marketing,5,0.99962,72,commented,male,1,0,1,marketing,4,0.9961,146,commented,male,1,0,1,marketing,3,0.99899,119825,commented,female,1,0,0,other,2,0.99754,4,commented,male,1,0,1,marketing,1,0.99867,0.87639
241265,1.55506E+12,1.55506E+12,22145466657,22145466657,other,89800,space,0.99819,14,7,0.51,1,1,1,1,0,1,109375,male,1,0,1,marketing,6,0.99715,7,commented,male,1,0,1,marketing,5,0.99886,109375,commented,male,1,0,1,marketing,4,0.99715,5,commented,male,1,0,1,marketing,3,0.99962,117235,commented,male,1,0,1,marketing,2,0.99904,14,commented,male,1,0,0,engineering,1,0.09091,0.87001
241274,1.55506E+12,1.55506E+12,22143538148,22143538148,other,4882,space,0.91736,1,0,0,0,0,0,0,0,1,121,male,1,0,1,marketing,6,0.99919,123796,liked,male,0,0,1,marketing,5,0.99507,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.68708
241336,1.55508E+12,1.55508E+12,22129724014,22129724014,other,126928,space,0.93976,0,2,1,1,0,1,1,0,0,126928,male,0,0,1,none,6,0.64286,5,commented,male,1,0,1,marketing,5,0.99962,14,commented,male,1,0,0,engineering,4,0.09091,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.76923
241340,1.55508E+12,1.55508E+12,22129451036,22129451036,other,126928,space,0.93976,5,0,1,0,0,0,0,1,1,5,male,1,0,1,marketing,6,0.99962,108025,liked,male,1,0,0,marketing,5,0.99891,117235,liked,male,1,0,1,marketing,4,0.99904,124733,liked,female,1,0,1,other,3,0.99489,14,liked,male,1,0,0,engineering,2,0.09091,110401,liked,male,1,0,1,marketing,1,0.99788,0.8349
241316,1.55507E+12,1.55507E+12,22136258138,22136258138,other,27310,space,0.9998,0,3,1,0,1,0,1,0,0,7,male,1,0,1,marketing,6,0.99886,5,commented,male,1,0,1,marketing,5,0.99962,121,commented,male,1,0,1,marketing,4,0.99919,7,commented,male,1,0,1,marketing,3,0.99886,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82132
241255,1.55506E+12,1.55507E+12,22146906314,22137193628,other,57727,space,0.99973,6,5,1,0,1,0,1,0,1,146,male,1,0,1,marketing,6,0.99899,38,commented,female,1,0,1,marketing,5,0.99825,4,commented,male,1,0,1,marketing,4,0.99867,5,commented,male,1,0,1,marketing,3,0.99962,10,commented,male,1,0,1,marketing,2,0.99902,7,commented,male,1,0,1,marketing,1,0.99886,0.87644
241376,1.55508E+12,1.55508E+12,22125586546,22125586546,calendar,13853,space,0.1,0,1,0,0,0,0,1,0,0,25,male,1,0,1,marketing,6,0.99433,25,commented,male,1,0,1,marketing,5,0.99433,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.72134
241418,1.55508E+12,1.55508E+12,22122825924,22122825924,other,115077,user,0.1,2,1,0,0,0,0,1,0,1,122535,male,1,0,0,marketing,6,0.99301,115077,commented,male,1,0,1,marketing,5,0.99809,114145,liked,male,1,0,1,marketing,4,0.99842,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.79123
205736,1.53622E+12,1.54158E+12,40983349743,35625956264,wiki,3201,space,0.99992,12,4,0,0,0,0,1,0,1,121,male,1,0,1,marketing,6,0.99919,121,commented,male,1,0,1,marketing,5,0.99919,5,commented,male,1,0,1,marketing,4,0.99962,41,commented,male,1,0,1,sales,3,0.99828,38,commented,female,1,0,1,marketing,2,0.99825,117184,liked,male,1,0,1,other,1,0.99684,0.87167
241429,1.55508E+12,1.55508E+12,22122277384,22122277384,other,122925,user,0.96795,9,0,1,0,0,0,0,0,1,14,male,1,0,0,engineering,6,0.09091,4,liked,male,1,0,1,marketing,5,0.99867,121,liked,male,1,0,1,marketing,4,0.99919,115077,liked,male,1,0,1,marketing,3,0.99809,10,liked,male,1,0,1,marketing,2,0.99902,11,liked,male,1,0,1,marketing,1,0.99866,0.8034
241283,1.55506E+12,1.55508E+12,22142073490,22121514959,other,126921,space,0.1,20,0,0,0,0,0,0,0,1,121,male,1,0,1,marketing,6,0.99919,67,liked,female,0,0,1,marketing,5,0.99806,109375,liked,male,1,0,1,marketing,4,0.99715,117184,liked,male,1,0,1,other,3,0.99684,106529,liked,male,0,0,1,other,2,0.9945,122531,liked,male,1,0,1,other,1,0.99689,0.83299
241436,1.55509E+12,1.55509E+12,22119967156,22119741763,other,89800,space,0.99819,12,1,1,0,0,0,1,1,1,5,male,1,0,1,marketing,6,0.99962,5,commented,male,1,0,1,marketing,5,0.99962,108025,liked,male,1,0,0,marketing,4,0.99891,124417,liked,male,0,0,1,marketing,3,0.99583,11,liked,male,1,0,1,marketing,2,0.99866,17,liked,female,1,0,1,marketing,1,0.99896,0.86832
241353,1.55508E+12,1.55508E+12,22127729819,22127729819,other,78,user,0.99937,9,4,1,0,0,0,1,0,1,78,female,1,0,1,marketing,6,0.99808,124417,commented,male,0,0,1,marketing,5,0.99583,115077,commented,male,1,0,1,marketing,4,0.99809,123797,commented,female,1,0,1,other,3,0.99586,78,commented,female,1,0,1,marketing,2,0.99808,122535,liked,male,1,0,0,marketing,1,0.99301,0.87148
241462,1.5551E+12,1.5551E+12,22101570326,22101570326,other,117084,space,0.1,5,0,0,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,123797,liked,female,1,0,1,other,5,0.99586,124417,liked,male,0,0,1,marketing,4,0.99583,5,liked,male,1,0,1,marketing,3,0.99962,51,liked,female,1,0,1,marketing,2,0.99813,115077,liked,male,1,0,1,marketing,1,0.99809,0.83286
241438,1.55509E+12,1.55509E+12,22119874080,22119874080,other,50929,space,0.99882,17,3,1,0,0,0,1,1,1,10,male,1,0,1,marketing,6,0.99902,4,commented,male,1,0,1,marketing,5,0.99867,5,commented,male,1,0,1,marketing,4,0.99962,10,commented,male,1,0,1,marketing,3,0.99902,106529,liked,male,0,0,1,other,2,0.9945,115077,liked,male,1,0,1,marketing,1,0.99809,0.87792
241361,1.55508E+12,1.55508E+12,22126767974,22126767974,other,119825,user,0.1,9,2,0,0,0,0,1,0,1,120732,female,1,0,1,engineering,6,0.99613,119825,commented,female,1,0,0,other,5,0.99754,11,commented,male,1,0,1,marketing,4,0.99866,124417,liked,male,0,0,1,marketing,3,0.99583,38,liked,female,1,0,1,marketing,2,0.99825,115077,liked,male,1,0,1,marketing,1,0.99809,0.86086
241483,1.55519E+12,1.55519E+12,22019806834,22019775435,other,89800,space,0.99819,0,0,0,0,0,0,0,0,0,11,male,1,0,1,marketing,6,0.99866,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61519
241492,1.55527E+12,1.55527E+12,21936725662,21936725662,other,109375,user,0.89796,12,1,0,0,0,0,1,0,1,109375,male,1,0,1,marketing,6,0.99715,11,commented,male,1,0,1,marketing,5,0.99866,62,liked,male,1,0,1,marketing,4,0.99586,123068,liked,male,1,0,0,marketing,3,0.99649,124417,liked,male,0,0,1,marketing,2,0.99583,123799,liked,female,0,0,0,marketing,1,0.99471,0.85473
241494,1.55527E+12,1.55527E+12,21936506330,21936506330,other,71304,space,0.99923,11,2,1,0,0,0,1,0,1,109375,male,1,0,1,marketing,6,0.99715,11,commented,male,1,0,1,marketing,5,0.99866,123797,commented,female,1,0,1,other,4,0.99586,121,liked,male,1,0,1,marketing,3,0.99919,119612,liked,male,0,0,0,engineering,2,0.98955,123796,liked,male,0,0,1,marketing,1,0.99507,0.86073
241497,1.55528E+12,1.55528E+12,21931228963,21931228963,other,109375,user,0.89796,5,0,1,0,0,0,0,1,1,109375,male,1,0,1,marketing,6,0.99715,114145,liked,male,1,0,1,marketing,5,0.99842,123796,liked,male,0,0,1,marketing,4,0.99507,14,liked,male,1,0,0,engineering,3,0.09091,17,liked,female,1,0,1,marketing,2,0.99896,115077,liked,male,1,0,1,marketing,1,0.99809,0.83482
241506,1.55532E+12,1.55532E+12,21889810365,21889810365,other,126954,user,0.1,0,0,0,0,0,0,0,0,0,126954,male,0,0,1,other,6,0.23077,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.1875
241514,1.55532E+12,1.55532E+12,21887207998,21887207998,other,89800,space,0.99819,0,0,0,0,0,0,0,0,0,114145,male,1,0,1,marketing,6,0.99842,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61515
241517,1.55532E+12,1.55532E+12,21886811213,21886811213,other,71304,space,0.99923,3,0,1,0,0,0,0,0,1,10,male,1,0,1,marketing,6,0.99902,106529,liked,male,0,0,1,other,5,0.9945,66,liked,male,1,0,1,other,4,0.99693,117184,liked,male,1,0,1,other,3,0.99684,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.80735
241524,1.55532E+12,1.55532E+12,21886281548,21886281548,other,114193,space,0.95633,2,0,0,0,0,0,0,0,1,109375,male,1,0,1,marketing,6,0.99715,115077,liked,male,1,0,1,marketing,5,0.99809,67,liked,female,0,0,1,marketing,4,0.99806,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.74322
241525,1.55532E+12,1.55532E+12,21886276919,21886276919,other,114193,space,0.95633,6,0,0,0,0,0,0,0,1,109375,male,1,0,1,marketing,6,0.99715,114145,liked,male,1,0,1,marketing,5,0.99842,17,liked,female,1,0,1,marketing,4,0.99896,115077,liked,male,1,0,1,marketing,3,0.99809,108025,liked,male,1,0,0,marketing,2,0.99891,123797,liked,female,1,0,1,other,1,0.99586,0.83306
241551,1.55533E+12,1.55533E+12,21879624814,21879624814,other,40316,space,0.5,0,2,0,0,1,0,1,0,0,72,male,1,0,1,marketing,6,0.9961,37,commented,female,1,0,1,marketing,5,0.99339,72,commented,male,1,0,1,marketing,4,0.9961,119774,commented,male,1,0,0,other,3,0.99453,38,commented,female,1,0,1,marketing,2,0.99825,51,commented,female,1,0,1,marketing,1,0.99813,0.86801
240674,1.55488E+12,1.55488E+12,22325413155,22325413155,other,71304,space,0.99923,16,3,0.22947577,0,1,0,1,0,1,10,male,1,0,1,marketing,6,0.99902,10,commented,male,1,0,1,marketing,5,0.99902,78,commented,female,1,0,1,marketing,4,0.99808,5,commented,male,1,0,1,marketing,3,0.99962,119612,liked,male,0,0,0,engineering,2,0.98955,106529,liked,male,0,0,1,other,1,0.9945,0.86639
183449,1.52035E+12,1.53994E+12,56860368258,37268130305,forum,111913,space,0.99977,0,5,0,0,0,1,1,0,0,66,male,1,0,1,other,6,0.99693,13659,commented,male,0,0,0,other,5,0.99756,16,commented,male,0,0,1,other,4,0.9963,14,commented,male,1,0,0,engineering,3,0.09091,123068,commented,male,1,0,0,marketing,2,0.99649,126225,commented,female,1,0,0,other,1,0.99737,0.8502
241518,1.55532E+12,1.55532E+12,21886650057,21886650057,forum,111913,space,0.99977,1,3,1,0,0,0,1,0,1,114145,male,1,0,1,marketing,6,0.99842,13659,commented,male,0,0,0,other,5,0.99756,126225,commented,female,1,0,0,other,4,0.99737,114145,commented,male,1,0,1,marketing,3,0.99842,115077,liked,male,1,0,1,marketing,2,0.99809,22636,viewed,male,0,0,1,other,1,0.23077,0.85273
241565,1.55533E+12,1.55533E+12,21871504426,21871504426,other,108260,space,0.1,5,0,0,0,0,0,0,0,1,108025,male,1,0,0,marketing,6,0.99891,120290,liked,male,1,0,0,marketing,5,0.99876,119825,liked,female,1,0,0,other,4,0.99754,117235,liked,male,1,0,1,marketing,3,0.99904,123799,liked,female,0,0,0,marketing,2,0.99471,114145,liked,male,1,0,1,marketing,1,0.99842,0.83308
241384,1.55508E+12,1.55534E+12,22125080593,21868659836,other,57727,space,0.99973,1,0,1,0,0,0,0,0,1,146,male,1,0,1,marketing,6,0.99899,17,liked,female,1,0,1,marketing,5,0.99896,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.73672
235989,1.5526E+12,1.5526E+12,24606551090,24606551090,forum,111913,space,0.99977,0,1,0,0,0,0,1,0,0,142,female,1,0,1,other,6,0.66667,124733,commented,female,1,0,1,other,5,0.99489,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.6934
241183,1.555E+12,1.555E+12,22204606121,22204606121,other,57727,space,0.99973,8,4,0.310841819,0,1,0,1,0,1,41,male,1,0,1,sales,6,0.99828,110401,commented,male,1,0,1,marketing,5,0.99788,146,commented,male,1,0,1,marketing,4,0.99899,17,commented,female,1,0,1,marketing,3,0.99896,41,commented,male,1,0,1,sales,2,0.99828,114145,liked,male,1,0,1,marketing,1,0.99842,0.87165
241622,1.55534E+12,1.55534E+12,21863914677,21863914677,other,71304,space,0.99923,2,0,1,0,0,0,0,0,1,121,male,1,0,1,marketing,6,0.99919,107711,liked,female,0,0,0,marketing,5,0.99332,20,liked,female,1,0,1,marketing,4,0.99709,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.77741
241624,1.55534E+12,1.55534E+12,21863722465,21863722465,calendar,13853,space,0.1,0,0,0,0,0,0,0,0,0,142,female,1,0,1,other,6,0.66667,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.4
241625,1.55534E+12,1.55534E+12,21863675658,21863675658,calendar,13853,space,0.1,0,0,0,0,0,0,0,0,0,142,female,1,0,1,other,6,0.66667,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.4
241626,1.55534E+12,1.55534E+12,21863547360,21863547360,calendar,13853,space,0.1,0,0,0,0,0,0,0,0,0,142,female,1,0,1,other,6,0.66667,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.4
231736,1.55048E+12,1.55048E+12,26722784226,26722784226,forum,111913,space,0.99977,1,2,0,0,0,0,0,0,1,122536,male,1,0,0,engineering,6,0.99552,13659,commented,male,0,0,0,other,5,0.99756,122536,commented,male,1,0,0,engineering,4,0.99552,122534,liked,male,1,0,1,marketing,3,0.99678,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82718
210583,1.5396E+12,1.54176E+12,37602185928,35447056094,forum,111913,space,0.99977,2,4,0,0,0,0,1,0,1,122536,male,1,0,0,engineering,6,0.99552,13659,commented,male,0,0,0,other,5,0.99756,19,commented,male,0,0,1,marketing,4,0.99762,122536,commented,male,1,0,0,engineering,3,0.99552,126225,commented,female,1,0,0,other,2,0.99737,122534,liked,male,1,0,1,marketing,1,0.99678,0.87149
241642,1.55535E+12,1.55535E+12,21856579945,21856579945,other,69310,space,0.1,0,0,0,0,1,0,0,0,0,121,male,1,0,1,marketing,6,0.99919,66,commented,male,1,0,1,other,5,0.99693,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.66623
241647,1.55536E+12,1.55536E+12,21847986395,21847986395,other,117084,space,0.1,8,0,0,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,110401,liked,male,1,0,1,marketing,5,0.99788,123797,liked,female,1,0,1,other,4,0.99586,115077,liked,male,1,0,1,marketing,3,0.99809,67,liked,female,0,0,1,marketing,2,0.99806,17,liked,female,1,0,1,marketing,1,0.99896,0.83288
241670,1.5554E+12,1.5554E+12,21805049808,21805049808,other,78,user,0.99937,14,0,1,0,0,0,0,0,1,78,female,1,0,1,marketing,6,0.99808,121,liked,male,1,0,1,marketing,5,0.99919,123796,liked,male,0,0,1,marketing,4,0.99507,4,liked,male,1,0,1,marketing,3,0.99867,51,liked,female,1,0,1,marketing,2,0.99813,17,liked,female,1,0,1,marketing,1,0.99896,0.84828
241575,1.55534E+12,1.55534E+12,21869469142,21869469142,other,3201,space,0.99992,43,24,1,0,1,0,1,1,1,62,male,1,0,1,marketing,6,0.99586,71,commented,female,1,0,0,marketing,5,0.99248,151,commented,male,1,0,1,marketing,4,0.99811,264,commented,female,1,0,0,marketing,3,0.97691,126958,commented,female,0,0,0,marketing,2,0.98547,115077,commented,male,1,0,1,marketing,1,0.99809,0.88567
241691,1.55541E+12,1.55541E+12,21796950689,21796950689,other,3201,space,0.99992,7,0,1,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,115077,liked,male,1,0,1,marketing,5,0.99809,17,liked,female,1,0,1,marketing,4,0.99896,309,liked,male,0,0,0,marketing,3,0.99611,123797,liked,female,1,0,1,other,2,0.99586,71,liked,female,1,0,0,marketing,1,0.99248,0.84799
241709,1.55542E+12,1.55542E+12,21787426844,21787426844,other,78,user,0.99937,14,0,1,0,0,0,0,0,1,78,female,1,0,1,marketing,6,0.99808,122535,liked,male,1,0,0,marketing,5,0.99301,122534,liked,male,1,0,1,marketing,4,0.99678,309,liked,male,0,0,0,marketing,3,0.99611,75,liked,male,1,0,1,marketing,2,0.99674,126958,liked,female,0,0,0,marketing,1,0.98547,0.84793
241703,1.55541E+12,1.55541E+12,21792549577,21792549577,other,114193,space,0.95633,2,2,0,0,1,0,1,0,1,146,male,1,0,1,marketing,6,0.99899,110965,commented,male,0,0,1,marketing,5,0.99861,4,commented,male,1,0,1,marketing,4,0.99867,5,commented,male,1,0,1,marketing,3,0.99962,108025,commented,male,1,0,0,marketing,2,0.99891,67,liked,female,0,0,1,marketing,1,0.99806,0.87169
241719,1.55542E+12,1.55542E+12,21784497608,21784497608,other,38327,user,0.1,13,1,0,0,0,0,1,0,1,114145,male,1,0,1,marketing,6,0.99842,109375,commented,male,1,0,1,marketing,5,0.99715,115077,liked,male,1,0,1,marketing,4,0.99809,120732,liked,female,1,0,1,engineering,3,0.99613,309,liked,male,0,0,0,marketing,2,0.99611,151,liked,male,1,0,1,marketing,1,0.99811,0.85481
177696,1.51638E+12,1.53987E+12,60822981714,37335129954,forum,111913,space,0.99977,2,4,0,0,1,0,1,0,1,146,male,1,0,1,marketing,6,0.99899,13659,commented,male,0,0,0,other,5,0.99756,123068,commented,male,1,0,0,marketing,4,0.99649,126225,commented,female,1,0,0,other,3,0.99737,146,commented,male,1,0,1,marketing,2,0.99899,115077,liked,male,1,0,1,marketing,1,0.99809,0.8716
209868,1.53909E+12,1.53987E+12,38118349186,37340985842,forum,113795,space,0.81481,0,4,0,0,0,0,1,0,0,66,male,1,0,1,other,6,0.99693,13659,commented,male,0,0,0,other,5,0.99756,122536,commented,male,1,0,0,engineering,4,0.99552,66,commented,male,1,0,1,other,3,0.99693,123068,commented,male,1,0,0,marketing,2,0.99649,22636,viewed,male,0,0,1,other,1,0.23077,0.8481
241779,1.55543E+12,1.55543E+12,21772274264,21772274264,wiki,50732,space,0.1,2,1,0,0,0,0,1,0,1,123797,female,1,0,1,other,6,0.99586,123797,commented,female,1,0,1,other,5,0.99586,11,liked,male,1,0,1,marketing,4,0.99866,124417,liked,male,0,0,1,marketing,3,0.99583,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.81778
241798,1.55544E+12,1.55544E+12,21762630365,21762630365,other,126985,user,0.1,0,0,0,0,0,0,0,0,0,126985,male,0,0,1,other,6,0.99466,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49866
241813,1.55548E+12,1.55548E+12,21730094328,21730094328,other,117084,space,0.1,2,0,0,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,115077,liked,male,1,0,1,marketing,5,0.99809,114145,liked,male,1,0,1,marketing,4,0.99842,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.74288
241820,1.55548E+12,1.55548E+12,21725813455,21725596176,other,4882,space,0.91736,7,0,0,0,0,0,0,0,1,121,male,1,0,1,marketing,6,0.99919,7,liked,male,1,0,1,marketing,5,0.99886,114145,liked,male,1,0,1,marketing,4,0.99842,75,liked,male,1,0,1,marketing,3,0.99674,122534,liked,male,1,0,1,marketing,2,0.99678,17,liked,female,1,0,1,marketing,1,0.99896,0.83311
241830,1.55548E+12,1.55548E+12,21721814448,21721814448,other,117084,space,0.1,5,0,0,0,0,0,0,0,1,117086,male,0,0,0,other,6,0.99161,115077,liked,male,1,0,1,marketing,5,0.99809,124417,liked,male,0,0,1,marketing,4,0.99583,123797,liked,female,1,0,1,other,3,0.99586,17,liked,female,1,0,1,marketing,2,0.99896,99314,liked,female,1,0,1,marketing,1,0.99589,0.8328
